Key_CodePeriodDType,Code,Period,DataType,Value_Scot_Mean,Numerator_Scot_Mean,Denominator_Scot_Mean,Value_Scot_Median,Numerator_Scot_Median,Denominator_Scot_Median,Scot_NumDenAv
CORP 012021-22Cash_Annual,CORP 01,2021-22,Cash_Annual,0.03918125,22727.875,559572.15625,0.03815,14230.0,391688.5,0.04061652236650222
CORP 012021-22Real_Annual,CORP 01,2021-22,Real_Annual,0.03918125,25104.00474375,618073.71178125,0.03815,15717.702949999999,432638.33335,0.04061652237465629
CORP 012022-23Cash_Annual,CORP 01,2022-23,Cash_Annual,0.039146875,24202.125,600086.5625,0.038599999999999995,16657.5,403256.5,0.040331056404883256
CORP 012022-23Real_Annual,CORP 01,2022-23,Real_Annual,0.039146875,25545.759134375,633401.686409375,0.038599999999999995,17582.2777,425644.17055,0.0403310563935955
CORP 012023-24Cash_Annual,CORP 01,2023-24,Cash_Annual,0.04019375,26196.768934375,645914.125,0.03905,17718.0,426936.0,0.04055766536205568
CORP 012023-24Real_Annual,CORP 01,2023-24,Real_Annual,0.04019375,26196.768934375,645914.125,0.03905,17718.0,426936.0,0.04055766536205568
CORP 03b2010-11Cash_Annual,CORP 03b,2010-11,Cash_Annual,0.443303125,156.0625,337.34375,0.45994999999999997,104.5,234.5,0.46262158406669757
CORP 03b2010-11Real_Annual,CORP 03b,2010-11,Real_Annual,0.443303125,156.0625,337.34375,0.45994999999999997,104.5,234.5,0.46262158406669757
CORP 03b2011-12Cash_Annual,CORP 03b,2011-12,Cash_Annual,0.4599375,162.375,334.78125,0.4707,111.0,226.5,0.4850182021842621
CORP 03b2011-12Real_Annual,CORP 03b,2011-12,Real_Annual,0.4599375,162.375,334.78125,0.4707,111.0,226.5,0.4850182021842621
CORP 03b2012-13Cash_Annual,CORP 03b,2012-13,Cash_Annual,0.468321875,149.53125,306.9375,0.47685,126.0,242.5,0.4871716554673183
CORP 03b2012-13Real_Annual,CORP 03b,2012-13,Real_Annual,0.468321875,149.53125,306.9375,0.47685,126.0,242.5,0.4871716554673183
CORP 03b2013-14Cash_Annual,CORP 03b,2013-14,Cash_Annual,0.477775,158.75,313.09375,0.4901,115.0,231.0,0.5070366304022358
CORP 03b2013-14Real_Annual,CORP 03b,2013-14,Real_Annual,0.477775,158.75,313.09375,0.4901,115.0,231.0,0.5070366304022358
CORP 03b2014-15Cash_Annual,CORP 03b,2014-15,Cash_Annual,0.492471875,170.34375,329.71875,0.4985,123.0,235.0,0.5166334944555019
CORP 03b2014-15Real_Annual,CORP 03b,2014-15,Real_Annual,0.492471875,170.34375,329.71875,0.4985,123.0,235.0,0.5166334944555019
CORP 03b2015-16Cash_Annual,CORP 03b,2015-16,Cash_Annual,0.495178125,160.25,308.8125,0.5055000000000001,119.0,222.5,0.518923294879579
CORP 03b2015-16Real_Annual,CORP 03b,2015-16,Real_Annual,0.495178125,160.25,308.8125,0.5055000000000001,119.0,222.5,0.518923294879579
CORP 03b2016-17Cash_Annual,CORP 03b,2016-17,Cash_Annual,0.506825,159.96875,302.40625,0.51805,119.0,218.5,0.5289862560710964
CORP 03b2016-17Real_Annual,CORP 03b,2016-17,Real_Annual,0.506825,159.96875,302.40625,0.51805,119.0,218.5,0.5289862560710964
CORP 03b2017-18Cash_Annual,CORP 03b,2017-18,Cash_Annual,0.524121875,171.40625,313.75,0.5347,118.0,228.5,0.5463147410358565
CORP 03b2017-18Real_Annual,CORP 03b,2017-18,Real_Annual,0.524121875,171.40625,313.75,0.5347,118.0,228.5,0.5463147410358565
CORP 03b2018-19Cash_Annual,CORP 03b,2018-19,Cash_Annual,0.528934375,179.84375,323.84375,0.54825,121.5,229.0,0.5553411174370356
CORP 03b2018-19Real_Annual,CORP 03b,2018-19,Real_Annual,0.528934375,179.84375,323.84375,0.54825,121.5,229.0,0.5553411174370356
CORP 03b2019-20Cash_Annual,CORP 03b,2019-20,Cash_Annual,0.54355625,185.0,326.03125,0.5602,122.0,226.5,0.5674302693376785
CORP 03b2019-20Real_Annual,CORP 03b,2019-20,Real_Annual,0.54355625,185.0,326.03125,0.5602,122.0,226.5,0.5674302693376785
CORP 03b2020-21Cash_Annual,CORP 03b,2020-21,Cash_Annual,0.554134375,198.9375,342.625,0.5701,125.5,234.5,0.5806275082086829
CORP 03b2020-21Real_Annual,CORP 03b,2020-21,Real_Annual,0.554134375,198.9375,342.625,0.5701,125.5,234.5,0.5806275082086829
CORP 03b2021-22Cash_Annual,CORP 03b,2021-22,Cash_Annual,0.5657875,207.84375,352.40625,0.58355,131.0,239.5,0.5897845171588189
CORP 03b2021-22Real_Annual,CORP 03b,2021-22,Real_Annual,0.5657875,207.84375,352.40625,0.58355,131.0,239.5,0.5897845171588189
CORP 03b2022-23Cash_Annual,CORP 03b,2022-23,Cash_Annual,0.56964375,197.53125,335.65625,0.58755,137.5,247.0,0.588492691555721
CORP 03b2022-23Real_Annual,CORP 03b,2022-23,Real_Annual,0.56964375,197.53125,335.65625,0.58755,137.5,247.0,0.588492691555721
CORP 03b2023-24Cash_Annual,CORP 03b,2023-24,Cash_Annual,0.58288125,194.125,324.4375,0.5882499999999999,135.0,240.0,0.59834328645733
CORP 03b2023-24Real_Annual,CORP 03b,2023-24,Real_Annual,0.58288125,194.125,324.4375,0.5882499999999999,135.0,240.0,0.59834328645733
CORP 03c2015-16Cash_Annual,CORP 03c,2015-16,Cash_Annual,0.045534375,14.728333333333333,14.07,0.0377,14.67,14.079999999999998,1.046789860222696
CORP 03c2015-16Real_Annual,CORP 03c,2015-16,Real_Annual,0.045534375,19.112506666666665,18.258216666666666,0.0377,19.0368,18.2712,1.0467893450711232
CORP 03c2016-17Cash_Annual,CORP 03c,2016-17,Cash_Annual,0.0420875,14.9865625,14.36,0.03855,14.855,14.135,1.0436324860724233
CORP 03c2016-17Real_Annual,CORP 03c,2016-17,Real_Annual,0.0420875,19.018084375,18.222971875,0.03855,18.85115,17.93745,1.0436324275455209
CORP 03c2017-18Cash_Annual,CORP 03c,2017-18,Cash_Annual,0.0393375,15.2178125,14.621875,0.03815,15.219999999999999,14.525,1.0407565719170764
CORP 03c2017-18Real_Annual,CORP 03c,2017-18,Real_Annual,0.0393375,19.012440625,18.267909375,0.03815,19.01515,18.1469,1.040756237329429
CORP 03c2018-19Cash_Annual,CORP 03c,2018-19,Cash_Annual,0.041784375,15.692499999999999,15.04125,0.03795,15.555,15.08,1.04329759827142
CORP 03c2018-19Real_Annual,CORP 03c,2018-19,Real_Annual,0.041784375,19.1045875,18.3117375,0.03795,18.9372,18.3589,1.0432973659654088
CORP 03c2019-20Cash_Annual,CORP 03c,2019-20,Cash_Annual,0.033965625,16.37,15.8228125,0.03075,16.345,15.809999999999999,1.0345821894811684
CORP 03c2019-20Real_Annual,CORP 03c,2019-20,Real_Annual,0.033965625,19.4676625,18.816925,0.03075,19.43795,18.8017,1.0345825633040466
CORP 03c2020-21Cash_Annual,CORP 03c,2020-21,Cash_Annual,0.03665,16.89890625,16.28555,0.03515,16.8725,16.235,1.0376626058069884
CORP 03c2020-21Real_Annual,CORP 03c,2020-21,Real_Annual,0.03665,19.639440625,18.926609374999998,0.03515,19.60875,18.86785,1.0376629134081234
CORP 03c2021-22Cash_Annual,CORP 03c,2021-22,Cash_Annual,0.0354,17.268925,16.66331875,0.032600000000000004,17.28,16.715,1.0363436755358233
CORP 03c2021-22Real_Annual,CORP 03c,2021-22,Real_Annual,0.0354,19.0743375,18.40541875,0.032600000000000004,19.086550000000003,18.4625,1.0363435768066944
CORP 03c2022-23Cash_Annual,CORP 03c,2022-23,Cash_Annual,0.025246875,18.472184375,18.013078125,0.0174,18.40495,17.875,1.0254873845999044
CORP 03c2022-23Real_Annual,CORP 03c,2022-23,Real_Annual,0.025246875,19.497696875,19.0131125,0.0174,19.42675,18.867350000000002,1.0254868515084
CORP 03c2023-24Cash_Annual,CORP 03c,2023-24,Cash_Annual,0.01791290322580645,19.816174193548388,19.455351612903225,0.0258,19.75,19.3,1.0185461865621517
CORP 03c2023-24Real_Annual,CORP 03c,2023-24,Real_Annual,0.01791290322580645,19.816174193548388,19.455351612903225,0.0258,19.75,19.3,1.0185461865621517
CORP 042010-11Cash_Annual,CORP 04,2010-11,Cash_Annual,13.8140625,1077615.34375,78013.40625,13.8,698433.0,56499.5,13.81320718514326
CORP 042010-11Real_Annual,CORP 04,2010-11,Real_Annual,19.3039625,1505875.182840625,78013.40625,19.2843,976000.32115,56499.5,19.30277442334631
CORP 042011-12Cash_Annual,CORP 04,2011-12,Cash_Annual,12.71,1034228.375,78410.6875,12.46,611767.0,56795.5,13.189890408753271
CORP 042011-12Real_Annual,CORP 04,2011-12,Real_Annual,17.45256875,1420137.26368125,78410.6875,17.109299999999998,840039.91225,56795.5,18.111526744122095
CORP 042012-13Cash_Annual,CORP 04,2012-13,Cash_Annual,13.22625,1047341.46875,78788.09375,12.594999999999999,702690.0,57074.5,13.29314391173476
CORP 042012-13Real_Annual,CORP 04,2012-13,Real_Annual,17.832275,1412077.128746875,78788.09375,16.9812,947401.1172,57074.5,17.92246850428305
CORP 042013-14Cash_Annual,CORP 04,2013-14,Cash_Annual,11.9653125,960421.53125,79203.09375,11.695,612164.0,57274.5,12.12606081122936
CORP 042013-14Real_Annual,CORP 04,2013-14,Real_Annual,15.82958125,1270594.803984375,79203.09375,15.472,809865.6395,57274.5,16.042237036787153
CORP 042014-15Cash_Annual,CORP 04,2014-15,Cash_Annual,11.126875,872909.03125,79704.84375,10.65,528572.0,57603.0,10.951768928723356
CORP 042014-15Real_Annual,CORP 04,2014-15,Real_Annual,14.5426625,1140879.148128125,79704.84375,13.9194,690835.7589499999,57603.0,14.313799443689705
CORP 042015-16Cash_Annual,CORP 04,2015-16,Cash_Annual,10.80125,829866.75,80234.625,9.795,478077.0,57848.0,10.343000294448936
CORP 042015-16Real_Annual,CORP 04,2015-16,Real_Annual,14.01645625,1076892.914109375,80234.625,12.710650000000001,620386.02425,57848.0,13.421797809977614
CORP 042016-17Cash_Annual,CORP 04,2016-17,Cash_Annual,9.6803125,724978.0,80852.21875,8.895,485435.0,58064.0,8.966705072642178
CORP 042016-17Real_Annual,CORP 04,2016-17,Real_Annual,12.284415625,920003.730040625,80852.21875,11.2878,616021.4664,58064.0,11.378830961774009
CORP 042017-18Cash_Annual,CORP 04,2017-18,Cash_Annual,8.534375,599047.25,81454.78125,7.655,434333.0,58323.0,7.3543534315243155
CORP 042017-18Real_Annual,CORP 04,2017-18,Real_Annual,10.66245625,748422.339759375,81454.78125,9.56385,542635.8607,58323.0,9.188194090931587
CORP 042018-19Cash_Annual,CORP 04,2018-19,Cash_Annual,7.9546875,568069.0,82069.8125,7.145,421771.0,58563.0,6.921777724300272
CORP 042018-19Real_Annual,CORP 04,2018-19,Real_Annual,9.684315625,691586.752390625,82069.8125,8.698550000000001,513478.5319,58563.0,8.426810435208743
CORP 042019-20Cash_Annual,CORP 04,2019-20,Cash_Annual,7.524375,546639.90625,82788.5,6.8,385668.0,58835.0,6.602848297166877
CORP 042019-20Real_Annual,CORP 04,2019-20,Real_Annual,8.94819375,650079.3550656249,82788.5,8.08675,458647.09445,58835.0,7.8522905363139195
CORP 042020-21Cash_Annual,CORP 04,2020-21,Cash_Annual,7.584815625,553225.23875,83279.15625,6.90395,346447.5,58919.5,6.6430216594563545
CORP 042020-21Real_Annual,CORP 04,2020-21,Real_Annual,8.8148625,642942.8368125,83279.15625,8.02355,402631.55555,58919.5,7.720333223386855
CORP 042021-22Cash_Annual,CORP 04,2021-22,Cash_Annual,7.375525,555356.503125,84011.40625,7.077299999999999,365443.5,59289.0,6.610489312277165
CORP 042021-22Real_Annual,CORP 04,2021-22,Real_Annual,8.146609375,613417.325025,84011.40625,7.8172,403649.49895000004,59289.0,7.3015957285562045
CORP 042022-23Cash_Annual,CORP 04,2022-23,Cash_Annual,7.684925,579437.4525,84717.4375,7.0592,426716.255,59622.0,6.839648006350523
CORP 042022-23Real_Annual,CORP 04,2022-23,Real_Annual,8.111565625,611606.195696875,84717.4375,7.4511,450406.34534999996,59622.0,7.219366092097332
CORP 042023-24Cash_Annual,CORP 04,2023-24,Cash_Annual,7.539296875,502724.05774375,85332.09375,6.6678,422383.5,59963.0,5.891383132079189
CORP 042023-24Real_Annual,CORP 04,2023-24,Real_Annual,7.539296875,502724.05774375,85332.09375,6.6678,422383.5,59963.0,5.891383132079189
CORP 06a2010-11Cash_Annual,CORP 06a,2010-11,Cash_Annual,6.645625,10917.0,1653.1875,6.5,7537.0,1315.5,6.6036066689350115
CORP 06a2010-11Real_Annual,CORP 06a,2010-11,Real_Annual,6.645625,10917.0,1653.1875,6.5,7537.0,1315.5,6.6036066689350115
CORP 06a2011-12Cash_Annual,CORP 06a,2011-12,Cash_Annual,6.3703125,10020.40625,1605.5,6.335,7355.5,1291.0,6.24129943942697
CORP 06a2011-12Real_Annual,CORP 06a,2011-12,Real_Annual,6.3703125,10020.40625,1605.5,6.335,7355.5,1291.0,6.24129943942697
CORP 06a2012-13Cash_Annual,CORP 06a,2012-13,Cash_Annual,6.8565625,10610.75,1598.9375,6.62,8293.0,1214.5,6.636125552124458
CORP 06a2012-13Real_Annual,CORP 06a,2012-13,Real_Annual,6.8565625,10610.75,1598.9375,6.62,8293.0,1214.5,6.636125552124458
CORP 06a2013-14Cash_Annual,CORP 06a,2013-14,Cash_Annual,6.103125,9642.5,1581.0625,5.955,7463.5,1212.5,6.098746886982646
CORP 06a2013-14Real_Annual,CORP 06a,2013-14,Real_Annual,6.103125,9642.5,1581.0625,5.955,7463.5,1212.5,6.098746886982646
CORP 06a2014-15Cash_Annual,CORP 06a,2014-15,Cash_Annual,6.5275,9908.59375,1577.6875,6.305,7433.5,1171.0,6.280453987243988
CORP 06a2014-15Real_Annual,CORP 06a,2014-15,Real_Annual,6.5275,9908.59375,1577.6875,6.305,7433.5,1171.0,6.280453987243988
CORP 06a2015-16Cash_Annual,CORP 06a,2015-16,Cash_Annual,6.2275,9587.71875,1573.125,6.15,7349.0,1174.5,6.094696066746127
CORP 06a2015-16Real_Annual,CORP 06a,2015-16,Real_Annual,6.2275,9587.71875,1573.125,6.15,7349.0,1174.5,6.094696066746127
CORP 06a2016-17Cash_Annual,CORP 06a,2016-17,Cash_Annual,6.0284375,9711.96875,1602.21875,5.875,7854.0,1241.0,6.061574769362798
CORP 06a2016-17Real_Annual,CORP 06a,2016-17,Real_Annual,6.0284375,9711.96875,1602.21875,5.875,7854.0,1241.0,6.061574769362798
CORP 06a2017-18Cash_Annual,CORP 06a,2017-18,Cash_Annual,6.134375,9809.9375,1653.34375,5.92,7464.5,1268.5,5.933392556750524
CORP 06a2017-18Real_Annual,CORP 06a,2017-18,Real_Annual,6.134375,9809.9375,1653.34375,5.92,7464.5,1268.5,5.933392556750524
CORP 06a2018-19Cash_Annual,CORP 06a,2018-19,Cash_Annual,6.3034375,10273.3125,1654.84375,6.17,7933.0,1315.0,6.208025682182986
CORP 06a2018-19Real_Annual,CORP 06a,2018-19,Real_Annual,6.3034375,10273.3125,1654.84375,6.17,7933.0,1315.0,6.208025682182986
CORP 06a2019-20Cash_Annual,CORP 06a,2019-20,Cash_Annual,6.4271875,10827.0,1705.03125,6.130000000000001,8048.0,1336.5,6.350030241381206
CORP 06a2019-20Real_Annual,CORP 06a,2019-20,Real_Annual,6.4271875,10827.0,1705.03125,6.130000000000001,8048.0,1336.5,6.350030241381206
CORP 06a2020-21Cash_Annual,CORP 06a,2020-21,Cash_Annual,4.124525,7019.71875,1707.9375,4.1513,5010.0,1358.5,4.110055988582721
CORP 06a2020-21Real_Annual,CORP 06a,2020-21,Real_Annual,4.124525,7019.71875,1707.9375,4.1513,5010.0,1358.5,4.110055988582721
CORP 06a2021-22Cash_Annual,CORP 06a,2021-22,Cash_Annual,5.820234375,10198.4375,1753.40625,5.58825,7091.5,1452.0,5.816357447111872
CORP 06a2021-22Real_Annual,CORP 06a,2021-22,Real_Annual,5.820234375,10198.4375,1753.40625,5.58825,7091.5,1452.0,5.816357447111872
CORP 06a2022-23Cash_Annual,CORP 06a,2022-23,Cash_Annual,6.74954375,11887.78125,1753.5625,6.8408,8804.5,1449.5,6.779217307623766
CORP 06a2022-23Real_Annual,CORP 06a,2022-23,Real_Annual,6.74954375,11887.78125,1753.5625,6.8408,8804.5,1449.5,6.779217307623766
CORP 06a2023-24Cash_Annual,CORP 06a,2023-24,Cash_Annual,7.944415625,13440.65625,1761.625,7.66475,10288.0,1454.0,7.629692045696445
CORP 06a2023-24Real_Annual,CORP 06a,2023-24,Real_Annual,7.944415625,13440.65625,1761.625,7.66475,10288.0,1454.0,7.629692045696445
CORP 06b2010-11Cash_Annual,CORP 06b,2010-11,Cash_Annual,10.8215625,54101.65625,5012.59375,10.675,41796.5,4242.0,10.793146013478552
CORP 06b2010-11Real_Annual,CORP 06b,2010-11,Real_Annual,10.8215625,54101.65625,5012.59375,10.675,41796.5,4242.0,10.793146013478552
CORP 06b2011-12Cash_Annual,CORP 06b,2011-12,Cash_Annual,10.64875,49394.59375,4717.3125,10.325,42390.5,3899.0,10.470918292989918
CORP 06b2011-12Real_Annual,CORP 06b,2011-12,Real_Annual,10.64875,49394.59375,4717.3125,10.325,42390.5,3899.0,10.470918292989918
CORP 06b2012-13Cash_Annual,CORP 06b,2012-13,Cash_Annual,11.3084375,50748.5625,4612.03125,10.845,42754.0,3656.0,11.003516617542433
CORP 06b2012-13Real_Annual,CORP 06b,2012-13,Real_Annual,11.3084375,50748.5625,4612.03125,10.845,42754.0,3656.0,11.003516617542433
CORP 06b2013-14Cash_Annual,CORP 06b,2013-14,Cash_Annual,10.474375,47183.46875,4565.40625,10.31,37081.5,3684.0,10.334998939031987
CORP 06b2013-14Real_Annual,CORP 06b,2013-14,Real_Annual,10.474375,47183.46875,4565.40625,10.31,37081.5,3684.0,10.334998939031987
CORP 06b2014-15Cash_Annual,CORP 06b,2014-15,Cash_Annual,10.986875,49065.96875,4543.75,11.04,36996.5,3695.0,10.798562585969739
CORP 06b2014-15Real_Annual,CORP 06b,2014-15,Real_Annual,10.986875,49065.96875,4543.75,11.04,36996.5,3695.0,10.798562585969739
CORP 06b2015-16Cash_Annual,CORP 06b,2015-16,Cash_Annual,10.85625,47784.78125,4493.5625,10.58,35904.5,3523.5,10.634052881205058
CORP 06b2015-16Real_Annual,CORP 06b,2015-16,Real_Annual,10.85625,47784.78125,4493.5625,10.58,35904.5,3523.5,10.634052881205058
CORP 06b2016-17Cash_Annual,CORP 06b,2016-17,Cash_Annual,10.984375,48883.5,4477.96875,10.93,34766.0,3508.0,10.91644509578143
CORP 06b2016-17Real_Annual,CORP 06b,2016-17,Real_Annual,10.984375,48883.5,4477.96875,10.93,34766.0,3508.0,10.91644509578143
CORP 06b2017-18Cash_Annual,CORP 06b,2017-18,Cash_Annual,11.374062499999999,51291.625,4496.59375,11.370000000000001,37693.0,3648.5,11.406773182478403
CORP 06b2017-18Real_Annual,CORP 06b,2017-18,Real_Annual,11.374062499999999,51291.625,4496.59375,11.370000000000001,37693.0,3648.5,11.406773182478403
CORP 06b2018-19Cash_Annual,CORP 06b,2018-19,Cash_Annual,11.65625,53589.78125,4664.75,11.655,36621.0,3623.0,11.488242939064259
CORP 06b2018-19Real_Annual,CORP 06b,2018-19,Real_Annual,11.65625,53589.78125,4664.75,11.655,36621.0,3623.0,11.488242939064259
CORP 06b2019-20Cash_Annual,CORP 06b,2019-20,Cash_Annual,11.750937500000001,57064.71875,4796.03125,11.795,40010.0,3678.5,11.898320877287862
CORP 06b2019-20Real_Annual,CORP 06b,2019-20,Real_Annual,11.750937500000001,57064.71875,4796.03125,11.795,40010.0,3678.5,11.898320877287862
CORP 06b2020-21Cash_Annual,CORP 06b,2020-21,Cash_Annual,9.425040625,45598.40625,4758.09375,9.3664,30754.0,3526.5,9.583334975272397
CORP 06b2020-21Real_Annual,CORP 06b,2020-21,Real_Annual,9.425040625,45598.40625,4758.09375,9.3664,30754.0,3526.5,9.583334975272397
CORP 06b2021-22Cash_Annual,CORP 06b,2021-22,Cash_Annual,12.13881875,59848.96875,4919.75,12.20815,40921.5,3690.0,12.165042685095788
CORP 06b2021-22Real_Annual,CORP 06b,2021-22,Real_Annual,12.13881875,59848.96875,4919.75,12.20815,40921.5,3690.0,12.165042685095788
CORP 06b2022-23Cash_Annual,CORP 06b,2022-23,Cash_Annual,13.478334375,66491.125,5007.71875,13.31705,51048.0,3883.5,13.277727508159279
CORP 06b2022-23Real_Annual,CORP 06b,2022-23,Real_Annual,13.478334375,66491.125,5007.71875,13.31705,51048.0,3883.5,13.277727508159279
CORP 06b2023-24Cash_Annual,CORP 06b,2023-24,Cash_Annual,14.2638625,69613.34375,5013.5,13.92545,51574.0,3860.5,13.885178767328213
CORP 06b2023-24Real_Annual,CORP 06b,2023-24,Real_Annual,14.2638625,69613.34375,5013.5,13.92545,51574.0,3860.5,13.885178767328213
CORP 072010-11Cash_Annual,CORP 07,2010-11,Cash_Annual,0.9513125,58244277.375,61479516.6875,0.9512499999999999,43306866.0,45922310.0,0.9473769559877202
CORP 072010-11Real_Annual,CORP 07,2010-11,Real_Annual,0.9513125,81391391.04775625,85912361.00196563,0.9512499999999999,60517637.51765,64172496.586449996,0.9473769559876729
CORP 072011-12Cash_Annual,CORP 07,2011-12,Cash_Annual,0.954221875,58895944.65625,61941312.90625,0.9555,43617825.5,46273770.5,0.9508346189786249
CORP 072011-12Real_Annual,CORP 07,2011-12,Real_Annual,0.954221875,80872201.64089063,85053909.50926563,0.9555,59893250.707849994,63540227.09715,0.9508346189786907
CORP 072012-13Cash_Annual,CORP 07,2012-13,Cash_Annual,0.95483125,59564943.65625,62591817.25,0.9556,43996657.5,46657358.0,0.9516410654501328
CORP 072012-13Real_Annual,CORP 07,2012-13,Real_Annual,0.95483125,80308378.04263438,84389357.456575,0.9556,59318451.1936,62905738.0858,0.9516410654502185
CORP 072013-14Cash_Annual,CORP 07,2013-14,Cash_Annual,0.9549,60532396.59375,63563523.15625,0.9548,44508267.0,47146953.5,0.9523134273874503
CORP 072013-14Real_Annual,CORP 07,2013-14,Real_Annual,0.9549,80081657.9825625,84091703.08796875,0.9548,58882449.9914,62373314.4162,0.9523134273875827
CORP 072014-15Cash_Annual,CORP 07,2014-15,Cash_Annual,0.956240625,61829892.4375,64770819.9375,0.95495,45224670.5,47735420.0,0.9545948699917984
CORP 072014-15Real_Annual,CORP 07,2014-15,Real_Annual,0.956240625,80810751.73654374,84654500.3298125,0.95495,59107973.11895,62389485.4509,0.9545948699916298
CORP 072015-16Cash_Annual,CORP 07,2015-16,Cash_Annual,0.9582968749999999,63010209.46875,65870309.53125,0.9587,45974503.0,48378866.5,0.9565798296250131
CORP 072015-16Real_Annual,CORP 07,2015-16,Real_Annual,0.9582968749999999,81766437.916975,85477903.02981876,0.9587,59659718.27435,62779787.87115,0.9565798296251019
CORP 072016-17Cash_Annual,CORP 07,2016-17,Cash_Annual,0.959853125,64087217.21875,66877779.3125,0.9593499999999999,46898858.5,49211735.5,0.9582737028287
CORP 072016-17Real_Annual,CORP 07,2016-17,Real_Annual,0.959853125,81327266.33037187,84868515.21679063,0.9593499999999999,59515081.49905,62450143.6211,0.9582737028287476
CORP 072017-18Cash_Annual,CORP 07,2017-18,Cash_Annual,0.96138125,71045537.40625,74005323.15625,0.9616,51091918.0,53428766.5,0.9600057722368038
CORP 072017-18Real_Annual,CORP 07,2017-18,Real_Annual,0.96138125,88761057.38755,92458878.846875,0.9616,63831914.4481,66751466.4902,0.9600057722368761
CORP 072018-19Cash_Annual,CORP 07,2018-19,Cash_Annual,0.961465625,72863768.03125,75889112.9375,0.9623999999999999,53038319.0,55679236.5,0.9601346650508146
CORP 072018-19Real_Annual,CORP 07,2018-19,Real_Annual,0.961465625,88706859.02641562,92390018.04160625,0.9623999999999999,64570675.02345,67785818.8831,0.9601346650508068
CORP 072019-20Cash_Annual,CORP 07,2019-20,Cash_Annual,0.959346875,76427529.21875,79809166.375,0.9623999999999999,55831666.0,58827315.0,0.957628461618548
CORP 072019-20Real_Annual,CORP 07,2019-20,Real_Annual,0.959346875,90889739.91014062,94911276.71427187,0.9623999999999999,66396567.4851,69959076.45605001,0.9576284616185493
CORP 072020-21Cash_Annual,CORP 07,2020-21,Cash_Annual,0.9506125,79065609.0225,83428418.295625,0.9551000000000001,58206247.5,61474621.739999995,0.9477059572474983
CORP 072020-21Real_Annual,CORP 07,2020-21,Real_Annual,0.9506125,91887830.48551562,96958164.90632813,0.9551000000000001,67645666.29664999,71444079.05590001,0.9477059572475306
CORP 072021-22Cash_Annual,CORP 07,2021-22,Cash_Annual,0.958284375,81278459.7515625,84899795.9171875,0.96195,59888198.43,62673049.1,0.9573457612412014
